Timestamp,Epochs,SS1,SS0,K1,K0,REM1,REM0,Son1,Son0,Soff1,Soff0,A1,A0,MS1,MS0
4448367,594,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4478711,598,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4484723,598,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4487554,599,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4491030,599,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4495193,600,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4497197,600,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4534546,605,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4536731,605,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4595281,613,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4590457,613,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4627544,618,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4730244,631,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4762369,635,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4770320,637,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4770609,637,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4775500,637,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4781620,638,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4784697,638,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4780177,638,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4781427,638,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4782192,638,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4782397,638,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4786384,639,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4791829,639,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4789504,639,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4787555,639,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4785295,639,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4794918,640,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4796241,640,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4797177,640,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4805681,641,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4807044,641,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4808232,642,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4813265,642,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4813251,642,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4814668,642,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4815614,643,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4815808,643,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4818164,643,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4818767,643,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4817412,643,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4819396,643,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4822390,643,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4823845,644,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4827753,644,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4828310,644,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4829004,644,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4831662,645,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4833070,645,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4840160,646,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4839665,646,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4841825,646,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4843313,646,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4842584,646,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4850569,647,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4848018,647,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5068438,676,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4856696,648,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4859046,648,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4860025,649,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4863622,649,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4866175,649,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4866436,649,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4893826,653,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4899856,654,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4900563,654,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4906441,655,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4909316,655,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4920185,657,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4920647,657,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4927277,657,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4922311,657,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4929850,658,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4961332,662,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4961758,662,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4983658,665,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4990358,666,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4990934,666,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4991304,666,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4991528,666,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4992767,666,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4994725,666,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4995047,667,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4998184,667,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4998649,667,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5005958,668,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5024963,670,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5031049,671,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5027362,671,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5042538,673,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5043613,673,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5044575,673,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5052730,674,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5059043,675,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5064436,676,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5073728,677,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5070832,677,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5081131,678,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5083540,678,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5090762,679,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5090471,679,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5099449,680,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5104165,681,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5106343,681,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5109047,682,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5112383,682,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5117558,683,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5116440,683,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5116751,683,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5117258,683,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5121269,683,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5121970,683,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5122541,684,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5123704,684,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5126092,684,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5126286,684,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5126468,684,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5126730,684,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5127354,684,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5128513,684,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5128884,684,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5129614,684,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5133783,685,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5134536,685,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5134840,685,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5135087,685,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5135564,685,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5135788,685,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5136367,685,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5138697,686,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5165863,689,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5170356,690,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5200008,694,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5200584,694,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5207208,695,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5209957,695,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5270005,703,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5268133,703,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5266166,703,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5275757,704,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5279195,704,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5294656,706,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5302445,707,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5312365,709,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5317088,709,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5317456,709,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5330649,711,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5328291,711,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5334270,712,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5334382,712,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5335127,712,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5337873,712,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5335714,712,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5336295,712,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5342251,713,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5344398,713,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5344946,713,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5346311,713,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5345149,713,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5350809,714,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5355111,715,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5356442,715,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5359107,715,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5362566,716,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5363170,716,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5364559,716,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5372844,717,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5372451,717,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5382476,718,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5382223,718,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5384365,718,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5380498,718,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5383881,718,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5387435,719,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5387754,719,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5388919,719,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5393533,720,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5395793,720,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5396977,720,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5398389,720,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5398917,720,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5405265,721,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5405440,721,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5406732,721,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5409447,722,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5416782,723,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5436141,725,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5472225,730,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5472481,730,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5498311,734,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5501452,734,0,1,0,0,0,0,0,0,0,1,0,0,0,0
988540,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1099301,147,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1102165,147,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1757063,235,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2655014,355,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2671928,357,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3773043,504,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3790948,506,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3802524,508,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3803102,508,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3803984,508,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3807021,508,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3805258,508,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3807960,508,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3920181,523,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3915053,523,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3999510,534,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4010072,535,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4035126,539,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4036585,539,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4043159,540,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4050335,541,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4063932,542,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4087543,546,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4094159,546,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4942194,659,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5178471,691,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5181005,691,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5184762,692,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5186725,692,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5214520,696,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5218431,696,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5225745,697,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5231989,698,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5237178,699,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5251962,701,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5261209,702,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5263598,702,1,0,0,0,0,0,0,0,0,0,0,0,0,0
